Date,Consumption,Wind,Solar,Wind+Solar
2010-04-29,1322.9620000000002,66.579,,
2010-04-30,1327.5729999999996,196.65800000000002,,
2010-05-01,1003.1329999999999,71.79899999999999,,
2010-05-02,1025.534,38.272,,
2010-05-03,1357.7600000000002,42.25299999999999,,
2010-05-04,1380.307,97.34799999999998,,
2010-05-05,1377.1109999999999,94.93900000000001,,
2010-05-06,1457.839,198.704,,
2010-05-07,1378.9710000000002,66.482,,
2010-05-08,1143.806,9.701999999999998,,
2010-05-09,1038.1689999999999,12.997000000000002,,
2010-05-10,1368.266,17.823,,
2010-05-11,1381.5149999999999,65.78099999999999,,
2010-05-12,1388.1530000000002,94.15699999999998,,
2010-05-13,1075.688,16.084999999999997,,
2010-05-14,1235.5000000000002,25.696999999999996,,
2010-05-15,1166.953,150.15800000000002,,
2010-05-16,1081.379,221.29399999999998,,
2010-05-17,1349.0529999999999,87.699,,
2010-05-18,1389.235,157.262,,
2010-05-19,1419.6850000000002,176.24000000000004,,
2010-05-20,1387.039,59.551999999999985,,
2010-05-21,1317.8300000000002,40.87499999999999,,
2010-05-22,1076.471,30.278,,
2010-05-23,944.9369999999999,65.011,,
2010-05-24,972.0799999999999,128.338,,
2010-05-25,1300.6419999999998,139.218,,
2010-05-26,1354.294,34.53699999999999,,
2010-05-27,1350.6559999999997,18.383,,
2010-05-28,1308.454,60.51199999999999,,
2010-05-29,1093.815,43.969,,
2010-05-30,1034.115,104.611,,
2010-05-31,1350.434,132.364,,
2010-06-01,1337.078,86.73799999999999,,
2010-06-02,1343.5869999999998,110.59599999999999,,
2010-06-03,1139.352,115.989,,
2010-06-04,1193.694,29.665999999999997,,
2010-06-05,1060.277,10.426,,
2010-06-06,999.8829999999998,35.87700000000001,,
2010-06-07,1330.382,153.54899999999998,,
2010-06-08,1340.9370000000001,35.592,,
2010-06-09,1353.64,30.893,,
2010-06-10,1369.2730000000004,27.995999999999995,,
2010-06-11,1359.5219999999997,174.44699999999997,,
2010-06-12,1138.5,114.566,,
2010-06-13,1023.9680000000001,53.09400000000002,,
2010-06-14,1295.0990000000002,20.767,,
2010-06-15,1310.2299999999998,63.752999999999986,,
2010-06-16,1320.1429999999998,89.99800000000002,,
2010-06-17,1342.281,64.791,,
2010-06-18,1310.5819999999999,126.18299999999999,,
2010-06-19,1125.19,123.39400000000002,,
2010-06-20,1023.3589999999998,54.726,,
2010-06-21,1310.2160000000001,32.632000000000005,,
2010-06-22,1319.2759999999998,16.532000000000004,,
2010-06-23,1307.4819999999997,6.301,,
2010-06-24,1316.5400000000002,13.608,,
2010-06-25,1308.492,30.760999999999996,,
2010-06-26,1104.93,24.262000000000004,,
2010-06-27,1005.694,25.374000000000002,,
2010-06-28,1327.9220000000003,19.296000000000006,,
2010-06-29,1361.9249999999997,22.959,,
2010-06-30,1358.6989999999998,23.889,,
2010-07-01,1363.2870000000003,19.024,,
2010-07-02,1357.9759999999999,36.086999999999996,,
2010-07-03,1148.1429999999998,51.046,,
2010-07-04,1051.1760000000002,28.603999999999996,,
2010-07-05,1343.7969999999998,39.580999999999996,,
2010-07-06,1350.1720000000003,79.79200000000003,,
2010-07-07,1329.224,17.364999999999995,,
2010-07-08,1353.0549999999998,22.421,,
2010-07-09,1359.894,27.769999999999996,,
2010-07-10,1154.1599999999999,30.587000000000003,,
2010-07-11,1072.7259999999999,41.285,,
2010-07-12,1378.439,60.328999999999986,,
2010-07-13,1370.1139999999998,34.162000000000006,,
2010-07-14,1385.9159999999997,79.821,,
2010-07-15,1369.997,120.38299999999998,,
2010-07-16,1317.36,63.604000000000006,,
2010-07-17,1120.1840000000002,61.01199999999999,,
2010-07-18,978.3160000000001,29.608,,
2010-07-19,1286.7259999999999,20.110999999999997,,
2010-07-20,1334.0339999999999,51.40899999999999,,
2010-07-21,1356.766,47.85099999999999,,
2010-07-22,1367.158,32.718999999999994,,
2010-07-23,1316.8419999999999,24.569999999999993,,
2010-07-24,1139.1119999999996,171.214,,
2010-07-25,1004.8920000000002,83.141,,
2010-07-26,1293.006,16.574,,
2010-07-27,1302.398,15.684,,
2010-07-28,1326.5230000000004,60.91599999999999,,
2010-07-29,1310.573,80.81800000000001,,
2010-07-30,1254.666,63.85900000000001,,
2010-07-31,1070.8589999999997,70.05900000000001,,
2010-08-01,985.373,37.345000000000006,,
2010-08-02,1273.6119999999996,14.921,,
2010-08-03,1276.3310000000001,28.351,,
2010-08-04,1279.071,60.745000000000005,,
2010-08-05,1286.8190000000004,29.923000000000002,,
2010-08-06,1271.6389999999997,36.761,,
2010-08-07,1073.063,42.859,,
2010-08-08,1008.7839999999999,24.254999999999995,,
2010-08-09,1279.168,17.393,,
2010-08-10,1298.341,46.032000000000004,,
2010-08-11,1322.1800000000003,47.971999999999994,,
2010-08-12,1323.868,17.179,,
2010-08-13,1278.425,17.325000000000003,,
2010-08-14,1097.8500000000001,39.8,,
2010-08-15,1032.5919999999996,81.43400000000003,,
2010-08-16,1314.507,39.57900000000001,,
2010-08-17,1365.176,121.48599999999998,,
2010-08-18,1362.255,156.345,,
2010-08-19,1324.15,102.351,,
2010-08-20,1299.9640000000002,44.343999999999994,,
2010-08-21,1113.113,68.669,,
2010-08-22,1050.307,76.497,,
2010-08-23,1383.504,166.75000000000003,,
2010-08-24,1380.643,273.235,,
2010-08-25,1364.4669999999999,190.444,,
2010-08-26,1360.0839999999998,53.69100000000001,,
2010-08-27,1360.2379999999998,114.69699999999997,,
2010-08-28,1134.577,110.773,,
2010-08-29,1051.797,129.11700000000002,,
2010-08-30,1328.642,114.56899999999997,,
2010-08-31,1340.2620000000002,85.66100000000002,,
2010-09-01,1361.163,45.232000000000006,,
2010-09-02,1362.5119999999997,35.001000000000005,,
2010-09-03,1352.272,12.395000000000001,,
2010-09-04,1146.773,23.685000000000006,,
2010-09-05,1037.348,47.667,,
2010-09-06,1326.903,110.041,,
2010-09-07,1415.65,186.529,,
2010-09-08,1446.078,201.27800000000002,,
2010-09-09,1418.8220000000001,50.848,,
2010-09-10,1372.188,57.09400000000001,,
2010-09-11,1138.029,48.512,,
2010-09-12,1060.9510000000002,34.432,,
2010-09-13,1382.4230000000002,64.037,,
2010-09-14,1426.966,230.867,,
2010-09-15,1440.8770000000004,275.367,,
2010-09-16,1426.9170000000001,209.13000000000002,,
2010-09-17,1393.312,186.092,,
2010-09-18,1188.6209999999999,147.16,,
2010-09-19,1059.551,118.99199999999998,,
2010-09-20,1373.955,141.235,,
2010-09-21,1404.2359999999999,56.455999999999996,,
2010-09-22,1396.9579999999996,36.413000000000004,,
2010-09-23,1394.067,58.341,,
2010-09-24,1383.5040000000001,52.009,,
2010-09-25,1173.4250000000002,53.604,,
2010-09-26,1077.891,58.187999999999995,,
2010-09-27,1441.4329999999998,154.113,,
2010-09-28,1475.4710000000002,66.51799999999999,,
2010-09-29,1419.43,31.468999999999998,,
2010-09-30,1422.3799999999997,53.276,,
2010-10-01,1400.481,73.27199999999999,,
2010-10-02,1207.986,126.37799999999999,,
2010-10-03,1087.575,199.629,,
2010-10-04,1387.4099999999999,159.47400000000002,,
2010-10-05,1422.9729999999997,92.24000000000001,,
2010-10-06,1412.5520000000001,86.33900000000001,,
2010-10-07,1420.1140000000005,35.370999999999995,,
2010-10-08,1412.619,93.28999999999999,,
2010-10-09,1185.625,128.906,,
2010-10-10,1072.749,87.70299999999999,,
2010-10-11,1376.504,49.05299999999999,,
2010-10-12,1421.4089999999997,13.269999999999998,,
2010-10-13,1431.4310000000003,15.475999999999999,,
2010-10-14,1446.6129999999998,57.73199999999999,,
2010-10-15,1431.414,26.142999999999997,,
2010-10-16,1238.037,138.74499999999998,,
2010-10-17,1136.9009999999998,46.751000000000005,,
2010-10-18,1424.0159999999996,79.97,,
2010-10-19,1470.059,150.22400000000002,,
2010-10-20,1493.7320000000002,203.323,,
2010-10-21,1512.96,295.837,,
2010-10-22,1484.3369999999998,224.30900000000003,,
2010-10-23,1250.9249999999997,216.22199999999998,,
2010-10-24,1212.5230000000001,291.469,,
2010-10-25,1460.396,129.20399999999998,,
2010-10-26,1475.0149999999999,72.47199999999998,,
2010-10-27,1480.9739999999997,167.182,,
2010-10-28,1471.1200000000001,149.142,,
2010-10-29,1434.2329999999997,136.64099999999996,,
2010-10-30,1235.6799999999996,127.23400000000001,,
2010-10-31,1118.753,35.641999999999996,,
2010-11-01,1213.3490000000002,12.577,,
2010-11-02,1460.8579999999997,115.73400000000001,,
2010-11-03,1482.4340000000002,296.075,,
2010-11-04,1513.3220000000001,347.554,,
2010-11-05,1498.4940000000001,315.27799999999996,,
2010-11-06,1255.4569999999999,127.027,,
2010-11-07,1151.835,28.397000000000002,,
2010-11-08,1460.779,76.257,,
2010-11-09,1490.641,36.936,,
2010-11-10,1499.223,50.779999999999994,,
2010-11-11,1504.1879999999999,291.04200000000003,,
2010-11-12,1520.523,447.6849999999999,,
2010-11-13,1256.934,222.365,,
2010-11-14,1133.64,194.336,,
2010-11-15,1454.9029999999998,87.783,,
2010-11-16,1522.9289999999999,74.314,,
2010-11-17,1520.7370000000003,73.76299999999999,,
2010-11-18,1524.217,29.200000000000003,,
2010-11-19,1496.8959999999997,27.217000000000002,,
2010-11-20,1290.092,14.932000000000002,,
2010-11-21,1172.9680000000003,57.916,,
2010-11-22,1530.9209999999998,132.586,,
2010-11-23,1594.259,218.799,,
2010-11-24,1582.969,119.06499999999998,,
2010-11-25,1571.1939999999997,24.318999999999996,,
2010-11-26,1549.409,10.233,,
2010-11-27,1351.143,11.905,,
2010-11-28,1262.721,46.683,,
2010-11-29,1616.449,152.15800000000002,,
2010-11-30,1622.1609999999998,139.76900000000003,,
2010-12-01,1709.5679999999998,336.8589999999999,,
2010-12-02,1664.8959999999997,91.778,,
2010-12-03,1632.359,66.431,,
2010-12-04,1434.737,219.48000000000002,,
2010-12-05,1329.4480000000003,252.413,,
2010-12-06,1576.333,33.40299999999999,,
2010-12-07,1605.1800000000003,20.403000000000002,,
2010-12-08,1610.8039999999999,29.274,,
2010-12-09,1625.65,199.35400000000004,,
2010-12-10,1594.237,172.446,,
2010-12-11,1445.6629999999998,446.271,,
2010-12-12,1283.2850000000003,214.76000000000002,,
2010-12-13,1576.131,80.59100000000001,,
2010-12-14,1645.8040000000003,141.052,,
2010-12-15,1644.222,106.39500000000002,,
2010-12-16,1652.187,195.03300000000002,,
2010-12-17,1571.7109999999998,35.589000000000006,,
2010-12-18,1392.611,39.751999999999995,,
2010-12-19,1267.5560000000003,70.777,,
2010-12-20,1538.837,91.96499999999999,,
2010-12-21,1537.3120000000001,43.150999999999996,,
2010-12-22,1487.529,63.85800000000001,,
2010-12-23,1416.1850000000002,117.93100000000001,,
2010-12-24,1215.323,177.232,,
2010-12-25,1145.5550000000003,82.61400000000003,,
2010-12-26,1149.256,33.876000000000005,,
2010-12-27,1339.74,48.36,,
2010-12-28,1357.7640000000001,52.291000000000004,,
2010-12-29,1357.1919999999998,19.869000000000003,,
2010-12-30,1332.367,15.745000000000001,,
2010-12-31,1199.812,117.32500000000002,,
2011-01-01,1080.314,255.42399999999995,,
2011-01-02,1104.7990000000002,110.73300000000002,,
2011-01-03,1422.2420000000002,41.71900000000001,,
2011-01-04,1482.1610000000003,91.25299999999999,,
2011-01-05,1489.005,166.57600000000002,,
2011-01-06,1387.512,226.38400000000004,,
2011-01-07,1404.173,138.97299999999998,,
2011-01-08,1248.835,286.042,,
2011-01-09,1161.691,162.66500000000002,,
2011-01-10,1495.649,75.20499999999998,,
2011-01-11,1530.622,141.409,,
2011-01-12,1536.6100000000001,195.856,,
2011-01-13,1528.0049999999997,150.425,,
2011-01-14,1489.536,236.98899999999992,,
2011-01-15,1269.8070000000002,259.701,,
2011-01-16,1158.68,214.49500000000006,,
2011-01-17,1482.8239999999996,113.28300000000002,,
2011-01-18,1520.566,75.149,,
2011-01-19,1538.906,49.54999999999999,,
2011-01-20,1559.147,35.056999999999995,,
2011-01-21,1544.4870000000003,25.98399999999999,,
2011-01-22,1338.866,25.296000000000003,,
2011-01-23,1207.908,34.275000000000006,,
2011-01-24,1530.659,79.259,,
2011-01-25,1562.18,194.22500000000002,,
2011-01-26,1568.5679999999995,51.444,,
2011-01-27,1571.236,52.42100000000001,,
2011-01-28,1553.9660000000001,66.728,,
2011-01-29,1354.3280000000002,28.819000000000003,,
2011-01-30,1228.0020000000002,17.861000000000004,,
2011-01-31,1553.7240000000004,8.913000000000002,,
2011-02-01,1607.3059999999998,76.70500000000001,,
2011-02-02,1599.5950000000003,183.087,,
2011-02-03,1572.5200000000002,251.078,,
2011-02-04,1532.522,493.38,,
2011-02-05,1298.435,481.1449999999999,,
2011-02-06,1173.3,374.043,,
2011-02-07,1472.621,321.04499999999996,,
2011-02-08,1505.4530000000002,248.57300000000004,,
2011-02-09,1523.6069999999997,49.72899999999999,,
2011-02-10,1518.262,146.47100000000003,,
2011-02-11,1466.917,170.22100000000003,,
2011-02-12,1254.182,147.676,,
2011-02-13,1143.461,94.162,,
2011-02-14,1459.736,213.38599999999997,,
2011-02-15,1505.2309999999998,166.36700000000002,,
2011-02-16,1487.208,95.70600000000002,,
2011-02-17,1503.79,75.76299999999999,,
2011-02-18,1506.451,46.972,,
2011-02-19,1278.3800000000003,113.654,,
2011-02-20,1174.911,155.118,,
2011-02-21,1517.787,104.38100000000001,,
2011-02-22,1557.3840000000002,61.24899999999999,,
2011-02-23,1573.4690000000003,81.383,,
2011-02-24,1557.491,84.78500000000001,,
2011-02-25,1512.3159999999998,92.576,,
2011-02-26,1280.418,140.60799999999998,,
2011-02-27,1160.0900000000001,83.85499999999998,,
2011-02-28,1471.11,39.149,,
2011-03-01,1489.2610000000002,73.69099999999999,,
2011-03-02,1499.328,113.693,,
2011-03-03,1495.256,59.738,,
2011-03-04,1470.0259999999998,24.093,,
2011-03-05,1263.706,121.49199999999999,,
2011-03-06,1141.524,71.83099999999999,,
2011-03-07,1412.3529999999998,92.24400000000001,,
2011-03-08,1448.1850000000002,128.04399999999998,,
2011-03-09,1479.812,261.50299999999993,,
2011-03-10,1465.654,344.399,,
2011-03-11,1429.6350000000002,223.54100000000003,,
2011-03-12,1207.971,89.62,,
2011-03-13,1089.81,40.836000000000006,,
2011-03-14,1408.525,13.554,,
2011-03-15,1404.983,151.32000000000002,,
2011-03-16,1437.5339999999997,228.173,,
2011-03-17,1466.4140000000002,92.085,,
2011-03-18,1441.319,104.494,,
2011-03-19,1186.4260000000002,48.53900000000001,,
2011-03-20,1092.594,18.004,,
2011-03-21,1418.3540000000003,51.428,,
2011-03-22,1441.4969999999998,71.27099999999999,,
2011-03-23,1437.463,64.159,,
2011-03-24,1425.321,104.69399999999996,,
2011-03-25,1402.984,90.807,,
2011-03-26,1197.815,45.989000000000004,,
2011-03-27,1065.539,18.674,,
2011-03-28,1399.3269999999998,72.51299999999999,,
2011-03-29,1414.582,31.023999999999997,,
2011-03-30,1411.8980000000004,36.471999999999994,,
2011-03-31,1431.579,204.34,,
2011-04-01,1396.482,184.59,,
2011-04-02,1146.676,82.594,,
2011-04-03,1060.3709999999999,45.221,,
2011-04-04,1416.5629999999999,87.56400000000001,,
2011-04-05,1431.696,182.346,,
2011-04-06,1427.643,175.02900000000002,,
2011-04-07,1458.4439999999997,297.29099999999994,,
2011-04-08,1430.029,320.12199999999996,,
2011-04-09,1187.0920000000003,127.04700000000001,,
2011-04-10,1082.334,32.40400000000001,,
2011-04-11,1410.998,48.787,,
2011-04-12,1466.4069999999997,363.46000000000004,,
2011-04-13,1473.3870000000002,279.9820000000001,,
2011-04-14,1464.7880000000002,27.012999999999998,,
2011-04-15,1429.5780000000004,15.184999999999999,,
2011-04-16,1209.07,17.877000000000002,,
2011-04-17,1079.892,21.446,,
2011-04-18,1407.4769999999999,34.288999999999994,,
2011-04-19,1425.741,50.367,,
2011-04-20,1417.891,29.607,,
2011-04-21,1378.554,44.51499999999999,,
2011-04-22,1066.316,90.46400000000001,,
2011-04-23,1090.041,127.76400000000001,,
2011-04-24,964.8290000000002,86.353,,
2011-04-25,1000.534,64.372,,
2011-04-26,1361.462,62.54600000000001,,
2011-04-27,1415.022,54.498000000000005,,
2011-04-28,1405.1239999999996,99.258,,
2011-04-29,1380.9720000000002,218.97100000000003,,
2011-04-30,1136.5559999999998,229.08599999999993,,
2011-05-01,971.752,141.623,,
2011-05-02,1371.2010000000002,158.866,,
2011-05-03,1420.2169999999996,59.559999999999995,,
2011-05-04,1431.142,40.421,,
2011-05-05,1424.5359999999998,25.355999999999998,,
2011-05-06,1385.438,50.604,,
2011-05-07,1176.578,141.319,,
2011-05-08,1055.016,183.47999999999996,,
2011-05-09,1395.5400000000004,113.35599999999998,,
2011-05-10,1421.3220000000001,32.501,,
2011-05-11,1418.886,29.866,,
2011-05-12,1415.2830000000001,52.967,,
2011-05-13,1382.053,70.733,,
2011-05-14,1170.6299999999999,90.358,,
2011-05-15,1033.2630000000001,122.83400000000002,,
2011-05-16,1367.0120000000002,177.875,,
2011-05-17,1393.9510000000002,132.79399999999995,,
2011-05-18,1406.9080000000001,42.693,,
2011-05-19,1417.387,23.94299999999999,,
2011-05-20,1390.0539999999999,13.707999999999998,,
2011-05-21,1167.279,25.75,,
2011-05-22,1055.781,120.75099999999999,,
2011-05-23,1372.9840000000002,101.70600000000002,,
2011-05-24,1406.008,196.05399999999997,,
2011-05-25,1396.676,83.832,,
2011-05-26,1417.049,207.15200000000002,,
2011-05-27,1393.5539999999999,189.178,,
2011-05-28,1159.8029999999999,101.053,,
2011-05-29,1043.107,128.784,,
2011-05-30,1383.248,60.51900000000001,,
2011-05-31,1416.1990000000003,99.524,,
2011-06-01,1352.2779999999998,94.96100000000003,,
2011-06-02,1044.3640000000003,61.97600000000001,,
2011-06-03,1210.6039999999998,81.875,,
2011-06-04,1117.6770000000001,65.92899999999999,,
2011-06-05,1032.762,77.85000000000001,,
2011-06-06,1377.5239999999997,42.077,,
2011-06-07,1408.77,25.128999999999998,,
2011-06-08,1395.6099999999997,109.163,,
2011-06-09,1399.6860000000001,92.08100000000002,,
2011-06-10,1357.0489999999995,19.463,,
2011-06-11,1126.835,33.935,,
2011-06-12,946.0959999999999,11.341999999999999,,
2011-06-13,995.4599999999998,62.98600000000001,,
2011-06-14,1363.2130000000002,32.812999999999995,,
2011-06-15,1400.402,12.308000000000002,,
2011-06-16,1406.4810000000002,63.595,,
2011-06-17,1364.3490000000002,107.39199999999998,,
2011-06-18,1148.7730000000001,200.159,,
2011-06-19,1026.796,301.85,,
2011-06-20,1340.264,120.17699999999998,,
2011-06-21,1386.0959999999998,67.86899999999999,,
2011-06-22,1373.8549999999998,99.58399999999999,,
2011-06-23,1131.391,137.394,,
2011-06-24,1253.125,107.094,,
2011-06-25,1129.227,74.69499999999998,,
2011-06-26,1026.1290000000001,23.743999999999996,,
2011-06-27,1361.952,53.1,,
2011-06-28,1383.681,79.015,,
2011-06-29,1400.5399999999997,72.55399999999999,,
2011-06-30,1367.841,137.88299999999998,,
2011-07-01,1331.4099999999999,113.36800000000001,,
2011-07-02,1108.551,252.521,,
2011-07-03,1014.854,217.609,,
2011-07-04,1358.545,60.049,,
2011-07-05,1390.1870000000001,13.272,,
2011-07-06,1391.762,55.78399999999998,,
2011-07-07,1395.315,31.880000000000006,,
2011-07-08,1358.9479999999999,74.14,,
2011-07-09,1141.552,76.64399999999999,,
2011-07-10,1023.5419999999999,22.717000000000002,,
2011-07-11,1354.4589999999998,18.548000000000002,,
2011-07-12,1401.985,67.055,,
2011-07-13,1400.3760000000002,111.64699999999999,,
2011-07-14,1359.9809999999998,255.38899999999995,,
2011-07-15,1323.3919999999998,201.237,,
2011-07-16,1115.4630000000004,106.70200000000001,,
2011-07-17,1009.4169999999997,155.00299999999996,,
2011-07-18,1318.246,167.93699999999998,,
2011-07-19,1350.734,40.553000000000004,,
2011-07-20,1352.4340000000002,86.37700000000001,,
2011-07-21,1338.3090000000002,114.97099999999998,,
2011-07-22,1307.515,284.35599999999994,,
2011-07-23,1092.609,287.591,,
2011-07-24,993.3500000000001,253.398,,
2011-07-25,1281.8880000000001,33.138999999999996,,
2011-07-26,1297.921,13.567000000000002,,
2011-07-27,1317.598,18.213,,
2011-07-28,1305.6730000000002,40.955999999999996,,
2011-07-29,1267.5689999999997,140.79399999999998,,
2011-07-30,1054.086,191.77999999999994,,
2011-07-31,954.143,64.871,,
2011-08-01,1259.474,15.27,,
2011-08-02,1293.6950000000002,50.388999999999996,,
2011-08-03,1298.4640000000002,69.1,,
2011-08-04,1296.7570000000003,35.132999999999996,,
2011-08-05,1277.144,37.86999999999999,,
2011-08-06,1113.54,46.641999999999996,,
2011-08-07,991.4879999999999,118.977,,
2011-08-08,1250.463,195.60800000000006,,
2011-08-09,1253.656,311.899,,
2011-08-10,1260.9729999999995,175.12699999999998,,
2011-08-11,1255.5180000000003,217.499,,
2011-08-12,1264.989,68.406,,
2011-08-13,1066.972,17.599,,
2011-08-14,979.2970000000001,71.681,,
2011-08-15,1218.8980000000001,44.782000000000004,,
2011-08-16,1281.479,18.632,,
2011-08-17,1296.6089999999997,32.895999999999994,,
2011-08-18,1311.1680000000001,35.484,,
2011-08-19,1287.3529999999998,178.18100000000004,,
2011-08-20,1070.705,44.979000000000006,,
2011-08-21,982.0110000000003,58.083,,
2011-08-22,1326.1170000000002,46.48899999999999,,
2011-08-23,1359.208,86.36100000000002,,
2011-08-24,1353.052,36.59799999999999,,
2011-08-25,1350.6490000000001,26.022,,
2011-08-26,1350.721,118.451,,
2011-08-27,1097.4609999999998,118.56299999999999,,
2011-08-28,983.708,144.88100000000003,,
2011-08-29,1306.1219999999998,185.82899999999998,,
2011-08-30,1324.1970000000001,114.219,,
2011-08-31,1343.4650000000001,40.67399999999999,,
2011-09-01,1364.571,11.754999999999997,,
2011-09-02,1354.447,14.966,,
2011-09-03,1152.872,32.961,,
2011-09-04,1057.882,53.71299999999999,,
2011-09-05,1373.9600000000003,135.168,,
2011-09-06,1379.099,283.628,,
2011-09-07,1376.7020000000002,297.68100000000004,,
2011-09-08,1381.408,199.192,,
2011-09-09,1379.194,41.666999999999994,,
2011-09-10,1147.9940000000004,50.60900000000001,,
2011-09-11,1042.874,90.47900000000001,,
2011-09-12,1367.2810000000002,270.41700000000003,,
2011-09-13,1388.066,257.4440000000001,,
2011-09-14,1376.6800000000003,241.53299999999993,,
2011-09-15,1375.7500000000002,134.90499999999994,,
2011-09-16,1360.534,48.784000000000006,,
2011-09-17,1144.622,80.06000000000003,,
2011-09-18,1036.406,68.655,,
2011-09-19,1357.3029999999999,64.758,,
2011-09-20,1383.4489999999998,78.42999999999999,,
2011-09-21,1377.4589999999996,86.57,,
2011-09-22,1379.2480000000003,135.27800000000002,,
2011-09-23,1353.942,48.11400000000001,,
2011-09-24,1131.9969999999998,22.358000000000004,,
2011-09-25,1039.6029999999998,17.122,,
2011-09-26,1370.917,35.13,,
2011-09-27,1399.8230000000003,8.643,,
2011-09-28,1395.7050000000002,24.736,,
2011-09-29,1402.594,28.245,,
2011-09-30,1368.8229999999999,25.689999999999994,,
2011-10-01,1164.573,8.100000000000001,,
2011-10-02,1039.455,14.675999999999998,,
2011-10-03,1061.8490000000002,95.15599999999999,,
2011-10-04,1389.196,144.634,,
2011-10-05,1423.514,157.136,,
2011-10-06,1437.352,296.8349999999999,,
2011-10-07,1406.6269999999997,189.69899999999998,,
2011-10-08,1184.899,207.196,,
2011-10-09,1070.4840000000002,123.191,,
2011-10-10,1417.7040000000002,294.59700000000004,,
2011-10-11,1433.5379999999998,271.84900000000005,,
2011-10-12,1437.3890000000001,106.85500000000002,,
2011-10-13,1431.2049999999997,39.19800000000001,,
2011-10-14,1409.235,40.63600000000001,,
2011-10-15,1196.039,75.295,,
2011-10-16,1080.7720000000002,78.76199999999999,,
2011-10-17,1432.886,89.61,,
2011-10-18,1462.5449999999998,268.373,,
2011-10-19,1462.7230000000002,196.00500000000002,,
2011-10-20,1465.4789999999996,114.123,,
2011-10-21,1447.614,69.34,,
2011-10-22,1220.753,96.01100000000002,,
2011-10-23,1096.752,122.85499999999999,,
2011-10-24,1432.8160000000003,283.906,,
2011-10-25,1454.9609999999998,252.91299999999998,,
2011-10-26,1462.5790000000002,76.69200000000001,,
2011-10-27,1456.5669999999998,84.64799999999997,,
2011-10-28,1426.7740000000001,29.808,,
2011-10-29,1197.73,37.873,,
2011-10-30,1083.878,66.507,,
2011-10-31,1273.574,39.211,,
2011-11-01,1216.1769999999997,73.029,,
2011-11-02,1441.7400000000002,52.48500000000001,,
2011-11-03,1464.2209999999995,115.025,,
2011-11-04,1437.9419999999998,101.91200000000002,,
2011-11-05,1219.7669999999998,85.90799999999999,,
2011-11-06,1100.2759999999998,45.97399999999999,,
2011-11-07,1442.1920000000002,92.10900000000001,,
2011-11-08,1489.599,67.77600000000001,,
2011-11-09,1481.9520000000002,21.783000000000005,,
2011-11-10,1488.715,95.60299999999998,,
2011-11-11,1464.2440000000001,195.574,,
2011-11-12,1242.9309999999998,71.93599999999999,,
2011-11-13,1138.125,20.781,,
2011-11-14,1490.0520000000001,18.393,,
2011-11-15,1541.9009999999998,54.223,,
2011-11-16,1534.0390000000002,61.191,,
2011-11-17,1540.6789999999996,28.606999999999996,,
2011-11-18,1509.2020000000002,19.119000000000003,,
2011-11-19,1266.4679999999998,16.865000000000002,,
2011-11-20,1137.805,19.701,,
2011-11-21,1496.6539999999995,31.720000000000002,,
2011-11-22,1540.5639999999999,22.571,,
2011-11-23,1557.65,21.553,,
2011-11-24,1549.3220000000001,91.38699999999999,,
2011-11-25,1524.047,221.703,,
2011-11-26,1280.691,312.053,,
2011-11-27,1159.414,427.22200000000004,,
2011-11-28,1501.093,131.04299999999998,,
2011-11-29,1543.2499999999998,193.68099999999995,,
2011-11-30,1533.6299999999999,186.16599999999997,,
2011-12-01,1528.0319999999997,239.81299999999996,,
2011-12-02,1483.922,199.74699999999999,,
2011-12-03,1275.3960000000002,382.149,,
2011-12-04,1144.1719999999998,302.83600000000007,,
2011-12-05,1487.9289999999999,292.27,,
2011-12-06,1559.132,268.613,,
2011-12-07,1569.9450000000002,347.462,,
2011-12-08,1546.4240000000002,362.95199999999994,,
2011-12-09,1509.629,411.114,,
2011-12-10,1270.216,237.124,,
2011-12-11,1145.7020000000002,146.38200000000003,,
2011-12-12,1501.8189999999997,223.91900000000004,,
2011-12-13,1557.446,421.13,,
2011-12-14,1531.3110000000001,,,
2011-12-15,1527.5520000000004,287.69800000000004,,
2011-12-16,1505.5900000000001,345.092,,
2011-12-17,1281.529,315.105,,
2011-12-18,1183.1409999999998,238.17800000000003,,
2011-12-19,1503.7440000000004,176.48199999999997,,
2011-12-20,1513.2409999999995,180.574,,
2011-12-21,1485.166,115.051,,
2011-12-22,1422.471,67.52099999999999,,
2011-12-23,1309.1729999999998,154.101,,
2011-12-24,1080.905,271.45700000000005,,
2011-12-25,1011.4309999999999,299.17599999999993,,
2011-12-26,1010.5960000000001,259.368,,
2011-12-27,1206.9799999999998,153.27299999999997,,
2011-12-28,1216.645,206.874,,
2011-12-29,1226.888,415.50499999999994,,
2011-12-30,1199.866,251.08799999999994,,
2011-12-31,1077.6249999999998,83.185,,
2012-01-01,948.1279999999999,227.46500000000006,6.587,234.05200000000005
2012-01-02,1269.581,207.32700000000003,6.574000000000001,213.901
2012-01-03,1334.7450000000001,473.4679999999999,24.679000000000002,498.147
2012-01-04,1347.1359999999997,499.804,14.681000000000001,514.485
2012-01-05,1376.658,523.851,5.071,528.9219999999999
2012-01-06,1291.2150000000001,286.26500000000004,13.159999999999998,299.4250000000001
2012-01-07,1175.6879999999996,368.28799999999995,4.115,372.40299999999996
2012-01-08,1103.3830000000003,220.85099999999997,8.440000000000001,229.29100000000003
